lon,lat,dep,rate
166.7314,-46.7032,142.766,0.0010405827
165.6674,-45.9297,19.329,0.0010405827
165.7694,-45.9900,21.976,0.0010405827
165.8601,-46.0463,24.747,0.0010405827
165.9442,-46.0998,28.302,0.0010405827
166.0266,-46.1513,32.965,0.0010405827
166.1074,-46.2011,38.609,0.0010405827
166.1851,-46.2486,44.979,0.0010405827
166.2583,-46.2934,51.939,0.0010405827
166.3268,-46.3353,59.476,0.0010405827
166.3908,-46.3743,67.577,0.0010405827
166.4507,-46.4105,76.186,0.0010405827
166.5067,-46.4441,85.215,0.0010405827
166.5594,-46.4754,94.589,0.0010405827
166.6096,-46.5050,104.284,0.0010405827
166.6583,-46.5335,114.212,0.0010405827
166.7060,-46.5612,124.238,0.0010405827
166.7526,-46.5884,134.327,0.0010405827
166.7983,-46.6149,144.493,0.0010405827
165.7609,-45.8549,18.414,0.0010405827
165.8634,-45.9156,20.783,0.0010405827
165.9489,-45.9704,23.171,0.0010405827
166.0243,-46.0208,26.625,0.0010405827
166.1006,-46.0695,31.731,0.0010405827
166.1774,-46.1166,38.109,0.0010405827
166.2523,-46.1619,45.208,0.0010405827
166.3237,-46.2050,52.747,0.0010405827
166.3911,-46.2458,60.684,0.0010405827
166.4546,-46.2841,69.036,0.0010405827
166.5144,-46.3200,77.788,0.0010405827
166.5708,-46.3537,86.885,0.0010405827
166.6244,-46.3855,96.267,0.0010405827
166.6755,-46.4157,105.888,0.0010405827
166.7246,-46.4446,115.699,0.0010405827
166.7721,-46.4724,125.647,0.0010405827
166.8184,-46.4994,135.704,0.0010405827
166.8635,-46.5257,145.868,0.0010405827
165.8602,-45.7826,17.494,0.0010405827
165.9621,-45.8433,19.319,0.0010405827
166.0392,-45.8956,21.188,0.0010405827
166.1052,-45.9426,24.647,0.0010405827
166.1761,-45.9884,30.349,0.0010405827
166.2489,-46.0328,37.483,0.0010405827
166.3206,-46.0756,45.248,0.0010405827
166.3897,-46.1169,53.299,0.0010405827
166.4555,-46.1563,61.595,0.0010405827
166.5179,-46.1937,70.191,0.0010405827
